FFT	AudioTools 	v16.1.4 iPad battery  27%	10/01/2023, 15:06	USB-C to 3.5mm Headphone Jack Adapter L Mic Low Range	3E413E14-4E3E-409A-A5B7-705B65920E1E
Frequency	dB	Unweighted
6375	63.5
6467	62.9
6561	62.4
6657	61.2
6754	60.7
6852	60.2
6952	60
7053	59.4
7155	59.2
7259	59.1
7365	59.1
7472	58.6
7581	58.5
7691	58.8
7803	59
7916	59.3
8032	59.6
8148	59.9
8267	60.3
8387	60.8
8509	60.9
8633	60.8
8758	60.6
8886	60.7
9015	60.7
9146	60.7
9279	61
9414	61.4
9551	62.1
9690	63.4
9831	64.3
9974	65.7
10119	66.3
10266	66.3
10416	64.5
10567	64
10721	61.5
10877	60
11035	59
11196	57.3
11358	56.6
11524	55.9
11691	54.7
11861	53.4
12034	51.5
12209	50.1
12386	48.9
12567	46.9
12749	45.6
12935	43.3
13123	42.3
13314	42.1
13507	42.6
13704	43.7
13903	44.3
14105	43.1
14311	42.6
14519	43.2
14730	44.6
14944	46.2
15162	47.4
15382	47.1
15606	45.3
15833	43.9
16063	43.2
16297	42.4
16534	42.3
16774	42.8
17018	43
17266	43.1
17517	48
17772	51
18030	49.6
18293	43.9
18559	43
18829	41.6
19102	40.8
19380	39.9
20000	37.6
overall dB	93.3 dB
decay	Average
averaging	1/24 Octave
source	USB-C to 3.5mm Headphone Jack Adapter L Mic Low Range
latitude	51.998
longitude	4.378
saved	10/01/2023, 15:06
peak	39.6Hz
